ID	KEY	TYPE	CATEGORY	SECTION	DOMAIN	GRADELEVEL	DETAILS
1014	CCSS.ELA-LITERACY.WHST.9-10.2.C	substandard	English Language Arts Standards: Writing: Grade 9-10	ela-contentarea-standard	Writing: History, Science and Technology	9-10	Use varied transitions and sentence structures to link the major sections of the text, create cohesion, and clarify the relationships among ideas and concepts.
1015	CCSS.ELA-LITERACY.WHST.9-10.2.D	substandard	English Language Arts Standards: Writing: Grade 9-10	ela-contentarea-standard	Writing: History, Science and Technology	9-10	Use precise language and domain-specific vocabulary to manage the complexity of the topic and convey a style appropriate to the discipline and context as well as to the expertise of likely readers.
1016	CCSS.ELA-LITERACY.WHST.9-10.2.E	substandard	English Language Arts Standards: Writing: Grade 9-10	ela-contentarea-standard	Writing: History, Science and Technology	9-10	Establish and maintain a formal style and objective tone while attending to the norms and conventions of the discipline in which they are writing.
1017	CCSS.ELA-LITERACY.WHST.9-10.2.F	substandard	English Language Arts Standards: Writing: Grade 9-10	ela-contentarea-standard	Writing: History, Science and Technology	9-10	Provide a concluding statement or section that follows from and supports the information or explanation presented (e.g., articulating implications or the significance of the topic).
1018	CCSS.ELA-LITERACY.WHST.9-10.3	standard	English Language Arts Standards: Writing: Grade 9-10	ela-contentarea-standard	Writing: History, Science and Technology	9-10	(See note; not applicable as a separate requirement)
1019	CCSS.ELA-LITERACY.WHST.9-10.4	standard	English Language Arts Standards: Writing: Grade 9-10	ela-contentarea-standard	Writing: History, Science and Technology	9-10	Produce clear and coherent writing in which the development, organization, and style are appropriate to task, purpose, and audience.
1020	CCSS.ELA-LITERACY.WHST.9-10.5	standard	English Language Arts Standards: Writing: Grade 9-10	ela-contentarea-standard	Writing: History, Science and Technology	9-10	Develop and strengthen writing as needed by planning, revising, editing, rewriting, or trying a new approach, focusing on addressing what is most significant for a specific purpose and audience.
1021	CCSS.ELA-LITERACY.WHST.9-10.6	standard	English Language Arts Standards: Writing: Grade 9-10	ela-contentarea-standard	Writing: History, Science and Technology	9-10	Use technology, including the Internet, to produce, publish, and update individual or shared writing products, taking advantage of technology's capacity to link to other information and to display information flexibly and dynamically.
1022	CCSS.ELA-LITERACY.WHST.9-10.7	standard	English Language Arts Standards: Writing: Grade 9-10	ela-contentarea-standard	Writing: History, Science and Technology	9-10	Conduct short as well as more sustained research projects to answer a question (including a self-generated question) or solve a problem; narrow or broaden the inquiry when appropriate; synthesize multiple sources on the subject, demonstrating understanding of the subject under investigation.
1023	CCSS.ELA-LITERACY.WHST.9-10.8	standard	English Language Arts Standards: Writing: Grade 9-10	ela-contentarea-standard	Writing: History, Science and Technology	9-10	Gather relevant information from multiple authoritative print and digital sources, using advanced searches effectively; assess the usefulness of each source in answering the research question; integrate information into the text selectively to maintain the flow of ideas, avoiding plagiarism and following a standard format for citation.
1024	CCSS.ELA-LITERACY.WHST.9-10.9	standard	English Language Arts Standards: Writing: Grade 9-10	ela-contentarea-standard	Writing: History, Science and Technology	9-10	Draw evidence from informational texts to support analysis, reflection, and research.
1025	CCSS.ELA-LITERACY.WHST.9-10.10	standard	English Language Arts Standards: Writing: Grade 9-10	ela-contentarea-standard	Writing: History, Science and Technology	9-10	Write routinely over extended time frames (time for reflection and revision) and shorter time frames (a single sitting or a day or two) for a range of discipline-specific tasks, purposes, and audiences.
1026	CCSS.ELA-LITERACY.WHST.11-12.1	standard	English Language Arts Standards: Writing: Grade 11-12	ela-contentarea-standard	Writing: History, Science and Technology	11-12	Write arguments focused on discipline-specific content.
1027	CCSS.ELA-LITERACY.WHST.11-12.1.A	substandard	English Language Arts Standards: Writing: Grade 11-12	ela-contentarea-standard	Writing: History, Science and Technology	11-12	Introduce precise, knowledgeable claim(s), establish the significance of the claim(s), distinguish the claim(s) from alternate or opposing claims, and create an organization that logically sequences the claim(s), counterclaims, reasons, and evidence.
1028	CCSS.ELA-LITERACY.WHST.11-12.1.B	substandard	English Language Arts Standards: Writing: Grade 11-12	ela-contentarea-standard	Writing: History, Science and Technology	11-12	Develop claim(s) and counterclaims fairly and thoroughly, supplying the most relevant data and evidence for each while pointing out the strengths and limitations of both claim(s) and counterclaims in a discipline-appropriate form that anticipates the audience's knowledge level, concerns, values, and possible biases.
1029	CCSS.ELA-LITERACY.WHST.11-12.1.C	substandard	English Language Arts Standards: Writing: Grade 11-12	ela-contentarea-standard	Writing: History, Science and Technology	11-12	Use words, phrases, and clauses as well as varied syntax to link the major sections of the text, create cohesion, and clarify the relationships between claim(s) and reasons, between reasons and evidence, and between claim(s) and counterclaims.
1030	CCSS.ELA-LITERACY.WHST.11-12.1.D	substandard	English Language Arts Standards: Writing: Grade 11-12	ela-contentarea-standard	Writing: History, Science and Technology	11-12	Establish and maintain a formal style and objective tone while attending to the norms and conventions of the discipline in which they are writing.
1031	CCSS.ELA-LITERACY.WHST.11-12.1.E	substandard	English Language Arts Standards: Writing: Grade 11-12	ela-contentarea-standard	Writing: History, Science and Technology	11-12	Provide a concluding statement or section that follows from or supports the argument presented.
1032	CCSS.ELA-LITERACY.WHST.11-12.2	standard	English Language Arts Standards: Writing: Grade 11-12	ela-contentarea-standard	Writing: History, Science and Technology	11-12	Write informative/explanatory texts, including the narration of historical events, scientific procedures/experiments, or technical processes.
1033	CCSS.ELA-LITERACY.WHST.11-12.2.A	substandard	English Language Arts Standards: Writing: Grade 11-12	ela-contentarea-standard	Writing: History, Science and Technology	11-12	Introduce a topic and organize complex ideas, concepts, and information so that each new element builds on that which precedes it to create a unified whole; include formatting (e.g., headings), graphics (e.g., figures, tables), and multimedia when useful to aiding comprehension.
1034	CCSS.ELA-LITERACY.WHST.11-12.2.B	substandard	English Language Arts Standards: Writing: Grade 11-12	ela-contentarea-standard	Writing: History, Science and Technology	11-12	Develop the topic thoroughly by selecting the most significant and relevant facts, extended definitions, concrete details, quotations, or other information and examples appropriate to the audience's knowledge of the topic.
1035	CCSS.ELA-LITERACY.WHST.11-12.2.C	substandard	English Language Arts Standards: Writing: Grade 11-12	ela-contentarea-standard	Writing: History, Science and Technology	11-12	Use varied transitions and sentence structures to link the major sections of the text, create cohesion, and clarify the relationships among complex ideas and concepts.
1036	CCSS.ELA-LITERACY.WHST.11-12.2.D	substandard	English Language Arts Standards: Writing: Grade 11-12	ela-contentarea-standard	Writing: History, Science and Technology	11-12	Use precise language, domain-specific vocabulary and techniques such as metaphor, simile, and analogy to manage the complexity of the topic; convey a knowledgeable stance in a style that responds to the discipline and context as well as to the expertise of likely readers.
1037	CCSS.ELA-LITERACY.WHST.11-12.2.E	substandard	English Language Arts Standards: Writing: Grade 11-12	ela-contentarea-standard	Writing: History, Science and Technology	11-12	Provide a concluding statement or section that follows from and supports the information or explanation provided (e.g., articulating implications or the significance of the topic).
1038	CCSS.ELA-LITERACY.WHST.11-12.3	standard	English Language Arts Standards: Writing: Grade 11-12	ela-contentarea-standard	Writing: History, Science and Technology	11-12	(See note; not applicable as a separate requirement)
1039	CCSS.ELA-LITERACY.WHST.11-12.4	standard	English Language Arts Standards: Writing: Grade 11-12	ela-contentarea-standard	Writing: History, Science and Technology	11-12	Produce clear and coherent writing in which the development, organization, and style are appropriate to task, purpose, and audience.
1040	CCSS.ELA-LITERACY.WHST.11-12.5	standard	English Language Arts Standards: Writing: Grade 11-12	ela-contentarea-standard	Writing: History, Science and Technology	11-12	Develop and strengthen writing as needed by planning, revising, editing, rewriting, or trying a new approach, focusing on addressing what is most significant for a specific purpose and audience.
1041	CCSS.ELA-LITERACY.WHST.11-12.6	standard	English Language Arts Standards: Writing: Grade 11-12	ela-contentarea-standard	Writing: History, Science and Technology	11-12	Use technology, including the Internet, to produce, publish, and update individual or shared writing products in response to ongoing feedback, including new arguments or information.
